3865 3956
300:0.987536 415:1.09155 442:1.14924 487:0.846991 590:0.826576 631:0.788603 870:0.810847 897:0.822928 995:1.03351 1086:0.850915 1725:0.843796 1754:0.825516 1759:0.78651 1875:0.832107 1940:0.907043 2142:0.808542 2143:0.808777 2235:0.787704 2512:0.783669 2590:0.785028
4:0.88223 16:1.09701 41:1.10329 45:1.22219 63:1.03497 378:0.907431 564:1.13649 567:0.882437 582:0.882639 590:1.08355 655:0.94421 656:0.919347 671:1.0297 712:0.890593 821:0.931879 902:0.875744 1012:0.938733 1033:0.981558 1065:0.938204 1772:0.911638
505:0.856259 563:1.15469 1128:0.917082 1138:1.3524 1564:0.901561 1761:0.817243 1835:0.838423 1881:1.53413 1883:0.839188 1900:0.820515 1921:0.912315 2055:1.03969 2370:0.925579 2596:0.825173 2684:0.871521 2689:0.926695 3272:1.13294 3323:0.855915 3365:0.982316 3450:0.942734
81:0.939941 250:0.862533 264:0.837907 328:1.36677 355:0.82989 397:0.95059 563:0.811667 611:0.899296 802:0.917438 867:0.969898 973:1.18698 1042:0.850493 1138:0.946228 1383:0.983245 1453:0.81573 1641:0.809497 1863:0.826257 1898:0.848691 1982:0.801194 2904:0.88496
81:0.922558 93:1.00112 167:0.887936 265:0.985553 266:1.31162 323:0.979165 570:0.890677 634:0.88522 703:1.31243 704:0.883364 710:1.17684 712:1.47103 716:0.900942 718:0.874435 719:0.944662 825:0.895902 1081:0.890198 1169:1.11508 1403:0.97775 1404:0.954237
7:0.987977 197:0.873676 327:0.932701 374:0.834325 591:0.840856 609:0.864663 852:0.83523 1495:0.933451 1519:1.06882 1537:0.944615 1613:0.843221 2826:0.86325 2942:1.22222 2985:0.857568 3130:1.31219 3131:0.840388 3435:0.878076 3474:1.05587 3530:0.852931 3778:1.0457
58:0.900759 81:0.96206 105:1.00061 328:1.33394 363:0.917085 364:1.02341 475:0.860226 524:0.96198 549:0.870309 577:0.938251 615:0.998202 799:0.877364 800:0.873127 886:0.871648 1164:0.889338 1269:0.845967 1547:0.842737 1640:0.826442 1641:0.822971 1671:0.870316
209:0.88974 309:1.01438 373:1.26112 374:0.859342 428:0.851872 456:1.07606 998:1.30163 1612:1.03817 1718:0.858804 2146:1.11055 2218:0.882581 2282:0.871785 2285:0.960983 2603:1.02418 2778:0.956253 2779:0.859051 2780:0.943228 2983:0.87132 3325:0.853779 3491:0.899434
93:0.8201 266:1.31161 391:0.979831 413:0.84416 504:0.884334 505:0.847003 563:0.813477 570:0.859736 703:1.2758 707:0.867552 710:1.22532 711:1.11258 712:1.55378 718:0.819911 719:0.940703 825:0.923402 1169:0.966761 1403:0.868561 1404:0.901085 1464:0.845766
333:1.15912 447:0.945166 450:0.900163 471:1.56115 472:1.23658 505:1.00644 647:0.904375 729:0.962244 783:0.85071 784:0.859797 961:1.02035 1011:0.99697 1170:0.892004 1328:0.988767 1470:0.927637 2029:0.883819 2069:0.851272 2197:0.881608 2778:0.842365 3212:0.969548
26:0.994666 44:0.911267 587:0.881533 1054:1.33244 1099:0.817897 1134:0.819399 1300:0.827529 1507:0.805346 1564:0.792469 1617:0.804633 1728:0.789364 2490:1.17428 2657:0.930735 3048:0.85566 3093:0.940464 3188:0.830585 3197:0.857696 3548:0.875813 3567:0.854507 3648:0.848647
8:0.906387 19:0.861001 31:0.870027 58:0.86806 66:0.966239 67:0.873537 88:1.10971 115:1.37003 116:1.06403 159:0.978059 251:0.860021 357:0.848046 378:0.840346 508:0.903436 575:1.09319 683:0.873127 688:0.846531 767:0.952582 768:0.980289 959:0.991057
7:0.803317 105:0.887919 315:0.792697 374:0.827219 375:0.829592 1474:0.805524 1493:0.891547 1513:0.836377 1519:0.839638 1609:0.792896 1718:0.831413 2144:0.853677 2285:0.858948 2784:0.856883 2860:0.792735 2868:0.82963 2942:0.912062 3199:0.801321 3289:0.800401 3629:0.803449
322:0.935012 415:1.09878 549:0.792713 663:0.939694 711:0.939845 1138:1.21553 1435:0.809981 1690:0.983137 1826:0.956571 1916:1.06638 1917:1.0846 1926:0.820408 1927:0.805204 2186:0.844526 2379:0.815198 2782:0.865092 2783:0.977876 2898:0.80675 3259:0.831908 3457:0.796977
0:1.1456 1:1.10569 5:0.859555 58:0.923415 79:1.16709 80:0.882396 81:0.925151 105:0.865817 154:0.907711 303:0.875049 357:0.867221 363:0.985513 558:0.859968 563:0.906015 615:1.14772 927:0.850913 1190:0.916387 1223:0.865775 1372:0.923627 1411:0.878567
167:0.909841 294:0.945501 333:1.00606 403:0.91563 630:0.849868 663:0.934945 703:0.910543 710:1.012 712:0.912299 824:1.21993 1169:1.02729 1404:0.833705 1434:1.41729 1435:0.920043 1465:0.968067 1553:0.845401 1646:0.897709 1696:0.824604 1754:1.11238 1917:0.857452
125:0.856831 596:0.899493 703:0.83587 802:0.827741 935:0.850739 1117:1.03294 1197:0.863879 1453:0.823945 1486:0.890566 1771:0.904268 1839:0.849842 1842:0.897401 1884:0.848271 1906:0.943957 1955:1.26542 1981:0.854603 1982:1.03395 2384:0.84935 2420:0.820752 3169:0.867695
99:0.8065 120:0.834197 178:0.81985 191:1.2101 195:1.49362 219:0.797197 229:0.805253 243:0.930753 254:1.21161 325:0.967842 397:0.899565 607:0.984407 777:1.05729 778:1.40263 977:0.901206 1402:0.841676 1464:0.853341 1500:0.811453 2257:1.52922 2451:1.33835
169:0.824012 361:0.923897 447:0.959928 462:0.890483 463:0.866515 464:0.9421 468:1.06615 505:0.825463 530:0.912314 531:0.918811 532:0.828074 638:0.903772 737:0.890076 920:0.836825 1160:0.906213 1211:0.822658 1265:1.02797 1305:0.831417 1855:0.893537 1993:0.870075
103:0.794677 185:0.840936 203:1.4106 262:0.805237 388:0.819007 397:0.793936 415:1.04233 419:1.4547 762:0.794332 771:0.88749 1152:0.874967 1811:0.794859 1813:0.831755 1898:1.38987 1901:0.810125 1973:0.806554 2217:0.801848 2261:1.24807 2653:0.814556 2813:1.05266
98:1.01058 99:0.925317 119:0.889596 120:1.15392 147:0.877569 191:1.36548 195:1.11918 229:0.93924 247:1.01191 325:0.914722 607:1.33606 777:1.33615 778:1.31912 977:1.40343 1301:0.901347 1402:0.920479 1732:0.921938 2257:1.00826 2451:1.09475 2595:0.90455
4:1.15569 48:0.888812 98:1.20231 146:0.908399 147:0.837524 158:0.835311 162:1.00154 224:1.04009 226:0.882551 228:0.967798 243:0.870234 248:0.913294 269:0.982796 288:0.871968 417:0.920772 462:0.866504 777:0.845002 778:0.851385 1301:1.11562 1724:0.916768
0:0.920119 508:0.951027 561:0.830684 576:0.850862 709:0.824042 756:0.852313 817:0.815038 858:0.936495 901:0.92195 902:0.885838 1003:0.885835 1005:0.921642 1193:0.90238 1304:0.809105 1350:0.834953 1556:0.914217 1833:0.886719 2064:0.805352 2132:0.871658 2448:0.94237
62:0.95776 110:0.986639 384:0.866557 423:1.2841 460:0.847128 461:0.867842 465:0.848117 471:0.834192 618:0.854635 647:0.930162 648:1.14368 738:0.865116 739:0.821789 789:0.932043 812:0.852108 1034:1.04476 1036:0.87875 2136:0.860052 2607:0.871786 3215:0.883062
414:0.847499 421:0.858523 463:0.930244 464:0.917783 584:0.911063 597:0.857365 630:1.24355 668:0.82012 703:1.20285 710:0.844734 781:0.88795 870:1.03662 952:0.869718 1324:0.828905 1387:1.26021 1465:0.832234 2421:0.808867 2565:0.813947 2631:0.898249 3870:0.916708
36:0.847691 37:0.806948 58:0.817983 157:0.845992 178:0.791409 1147:0.790654 1225:0.802866 1332:0.80172 1623:0.886558 1624:0.990449 2144:0.814071 2176:0.81236 2986:0.90813 3102:0.859652 3133:0.910033 3152:0.868324 3201:1.05446 3373:0.798377 3374:0.820372 3388:0.820998
13:1.02787 64:0.87451 137:0.818757 240:0.826327 253:0.815573 275:0.88879 292:1.05019 293:0.870002 314:0.859643 569:1.12917 673:1.17644 674:1.07816 1294:0.785065 1525:0.787928 1557:0.796009 1695:0.789773 1784:0.783968 1929:1.14896 2441:0.808565 2720:1.02669
53:0.923834 265:1.21391 266:0.920434 286:0.960448 543:0.829555 547:1.04343 629:0.931154 634:0.852518 664:0.929239 665:0.853815 668:0.99413 705:0.84193 716:1.21257 946:0.833357 1017:0.837641 1246:0.836488 1336:0.835106 1337:0.866241 1437:0.947254 2857:0.854943
4:1.52469 8:0.896178 70:0.970372 132:0.911019 133:1.00549 170:0.923349 222:0.882874 268:0.9104 444:1.09165 445:1.29489 633:0.935017 671:0.88625 871:0.888976 882:0.916769 883:0.986907 986:0.900059 987:0.898512 1065:0.99188 1395:0.958366 1436:0.903197
166:0.927719 167:0.902583 183:1.0105 227:1.02721 286:1.13415 289:1.4758 321:0.829734 322:1.01609 398:0.888501 414:0.932542 415:0.890365 416:1.07786 630:0.913959 674:0.835143 817:0.834211 870:0.989516 2889:1.51418 3067:0.902859 3779:0.825664 3868:0.890737
161:0.829331 212:0.930142 213:0.816985 275:1.49469 279:0.874084 636:0.952724 669:0.821768 673:0.872503 757:0.845703 1295:0.837189 1471:0.91327 1499:0.820487 1688:0.920397 1806:0.876623 2229:0.941639 2281:0.86207 2441:0.905119 2748:0.954485 3208:0.802178 3426:0.794488
46:0.815497 82:0.858273 103:0.948618 203:0.914412 254:1.03613 264:0.827954 283:0.828867 310:0.894853 355:0.894745 388:0.824859 397:1.21997 419:1.21972 562:1.14126 678:0.907164 935:0.897411 1486:0.830715 1785:1.00929 1898:1.12073 2261:0.967788 2813:0.816344
333:1.47435 450:0.889667 471:1.55224 472:1.49293 505:0.916452 647:1.10059 729:0.847501 891:0.861578 961:1.0858 1004:0.860241 1011:0.964611 1170:1.06839 1234:0.895081 1328:0.975948 2197:0.860133 2276:0.890607 2433:0.922098 3212:0.965294 3326:0.8464 3579:0.851308
124:0.825109 328:0.8692 481:1.35421 524:0.874467 799:0.878597 1047:0.986442 1140:0.950424 1246:0.855615 1318:0.891284 1447:1.41902 1562:1.39162 1563:1.3936 1788:0.993551 1882:1.38593 2111:0.860231 2751:0.823746 2934:0.842441 3668:0.892165 3724:0.925831 3799:0.825225
286:1.49325 391:0.97686 543:1.08418 590:1.21196 630:1.54207 707:0.949512 709:0.873284 781:0.953619 806:0.944975 817:1.18422 822:1.00078 823:0.871159 870:1.09614 1017:0.98996 1038:0.923805 1066:0.892336 1090:0.92152 2035:0.906008 2510:0.979573 3623:0.969279
110:1.00658 154:1.13012 296:0.87621 404:0.838623 423:0.836783 529:1.16856 619:0.830652 726:1.0247 739:0.85572 752:0.866109 753:0.945099 828:0.931432 922:0.937195 978:0.983122 1198:0.906258 1199:0.904229 1272:0.893429 1331:0.852629 1659:0.895132 3902:0.834226
0:0.889756 302:0.886588 391:1.61113 487:0.902934 543:0.873863 547:0.973039 590:1.34514 628:0.905414 630:0.983388 634:1.16233 707:0.914795 710:1.09401 718:0.964321 781:0.922453 824:1.3305 1006:0.902975 1038:0.998425 1397:0.911507 1582:0.903014 2690:0.887585
81:0.847296 141:0.847873 156:0.842655 479:1.05994 480:0.807127 532:0.812632 551:0.812115 557:0.827966 734:0.903119 814:0.830325 1040:1.02422 1041:1.16964 1243:0.813291 1274:0.946762 1276:0.813997 1332:1.1007 1413:0.891962 1541:0.831789 1739:0.82692 1894:0.8305
21:0.916149 23:0.935635 24:0.848945 29:1.28897 32:0.86864 41:0.807268 48:0.815289 50:0.898022 84:0.792076 140:0.824764 173:0.869977 220:0.929623 238:1.02602 244:0.847517 264:0.850265 279:0.802674 605:1.43176 616:0.903064 952:0.855948 1396:0.956629
99:0.835604 103:0.94937 380:0.965564 397:0.796062 420:1.00261 429:0.822983 471:1.26323 472:0.924088 551:0.922643 795:0.899633 1431:0.830331 1453:0.861891 1463:0.888605 1483:0.796474 1644:0.829407 1921:0.918157 2276:0.985493 2303:0.815268 2557:0.855154 2792:0.919167
4:0.939725 10:0.838992 11:1.0915 21:0.860975 22:0.837245 23:1.35086 27:1.19512 29:0.998946 30:0.870109 48:1.13287 50:0.840366 220:0.933379 238:1.22158 244:0.853088 289:0.997147 319:1.05043 573:0.836381 583:0.914417 881:1.11226 1300:1.15823
45:0.860326 72:0.991175 230:1.13544 239:1.08605 310:1.18041 328:0.843155 388:1.00078 568:0.824234 611:1.29324 622:0.88119 659:1.17318 802:0.842669 952:1.01394 973:1.56472 1117:0.855662 1281:0.927919 1326:0.888576 1375:0.840728 2490:0.827785 2832:0.825612
4:0.918173 232:0.88772 255:0.84846 268:0.877504 400:0.88338 462:0.85802 463:1.16037 464:1.20946 468:0.857728 530:0.875362 618:0.820512 860:0.837829 908:0.844001 1295:0.81678 1500:0.954638 2069:0.825226 2179:0.82826 2180:0.912795 2578:0.85638 3739:0.810088
4:0.779398 88:0.786001 98:0.990099 101:0.788774 146:0.818645 248:0.812129 269:0.848184 332:0.848349 333:1.19732 371:0.818563 387:0.810581 459:0.837243 460:0.920132 778:0.78533 922:0.872184 1286:0.841928 1394:0.77967 1724:0.776669 2313:0.830046 2496:0.872977
25:0.857305 37:0.914545 43:0.834607 44:0.874911 64:0.942426 81:0.815802 141:0.865762 230:0.950081 274:1.03421 279:0.901272 310:0.917457 327:0.858275 501:0.81726 595:0.894463 992:0.853349 1094:0.821824 1803:0.816769 2500:0.828834 3188:0.82828 3711:0.824878
39:0.826425 77:0.823535 119:1.21825 120:0.881555 178:0.984239 191:1.11299 195:1.15059 219:1.09897 229:0.895523 607:0.938599 670:0.83726 977:1.34448 1402:0.961439 1732:1.02252 2060:0.817235 2495:1.09954 2727:0.81861 3147:0.821546 3259:0.833478 3490:0.831429
125:0.810608 149:1.08095 181:1.35803 182:1.25122 416:0.849895 497:0.812933 591:0.876878 597:0.812399 610:1.00565 622:0.869989 802:0.887538 973:0.906283 1349:0.999204 1434:0.79698 1552:1.0017 1644:0.827444 1781:0.918152 2210:1.07625 2679:0.805966 2720:0.834132
16:0.840787 63:0.965607 109:0.989967 133:0.850688 199:0.866875 378:0.86175 444:0.933811 564:1.33757 567:1.06629 590:1.12001 602:0.844708 655:1.2483 671:0.909333 852:1.10478 903:0.848418 996:0.951218 1000:0.894234 1033:0.963804 1065:0.980448 1079:0.845271
421:0.979593 503:0.862871 626:1.5781 662:0.957041 664:0.945427 704:1.50121 705:1.3871 709:0.84175 815:0.940965 816:0.822616 837:0.932957 838:0.831668 864:0.839242 1081:0.984734 1169:0.841048 1544:0.890847 1656:1.08771 2385:0.898502 2633:0.823314 3347:0.970148
92:0.855947 161:1.03867 275:1.49767 286:0.832892 433:0.959659 636:0.832372 1039:0.916845 1196:0.890006 1632:0.923303 1688:0.863906 1806:0.948813 2281:0.898513 2421:0.923245 2441:0.870789 2748:0.84202 2937:0.846279 3091:0.850512 3207:0.895093 3305:0.902495 3430:0.845526
49:0.865857 383:0.852817 437:1.38726 668:0.829713 1203:0.838086 1344:0.869212 1503:0.935096 1510:0.839417 1675:0.822895 1736:0.890922 1758:0.846935 1759:1.16868 1874:0.915803 1890:0.944566 1894:0.839596 1945:0.890207 1974:0.858428 2121:0.844498 2298:0.833298 2316:0.842463
494:1.41861 563:0.994247 1130:0.893501 1229:0.827463 1287:0.823792 1296:0.878709 1299:0.85439 1329:1.33121 1600:1.09127 1748:0.849117 1857:0.950332 2153:0.89649 2367:0.956164 2909:1.02292 3292:1.32421 3344:0.876149 3372:0.827261 3466:0.821999 3678:0.862831 3840:0.872081
14:0.814116 103:1.15627 369:0.819466 551:0.910132 610:1.24457 630:0.966231 886:1.27092 921:0.874563 973:0.905219 1040:0.879739 1117:0.86059 1322:0.835734 1349:0.817067 1391:0.878812 1432:0.997972 1903:0.811882 1919:0.797254 2301:0.808367 3665:0.970177 3756:0.880125
11:0.913137 82:0.825799 99:1.01887 100:1.14111 239:1.23761 327:0.831054 398:0.852835 421:0.838041 503:1.15114 583:0.863511 611:1.0116 622:1.14035 659:1.10658 843:0.846187 952:0.871071 973:0.960069 1431:0.845971 1525:0.849563 2333:0.869353 3234:0.827495
81:0.864854 123:0.882098 322:0.852732 328:1.14159 415:0.833335 420:0.879693 611:1.05596 612:0.831886 802:1.11852 867:0.966542 972:0.847564 973:1.25257 1117:0.841663 1138:1.07171 1376:0.850945 1383:0.923017 1430:0.97075 1918:0.869498 2442:0.799708 2543:0.80082
44:0.822682 81:0.819669 92:0.97748 161:0.894516 387:0.854382 479:1.01 501:0.866974 865:0.89698 1039:0.989109 1040:1.12816 1041:1.09735 1155:0.940549 1156:0.930714 1157:0.883076 1274:0.85744 1363:0.818359 1541:0.839205 1653:0.819373 1655:0.831736 2087:0.891082
82:1.17316 90:0.811489 105:1.06539 168:0.846167 209:0.825354 217:1.43726 264:0.868503 343:0.839231 363:1.11649 429:0.809163 779:0.878231 990:0.811276 998:0.848305 1138:0.807435 1273:0.846431 1300:0.810613 3575:0.839942 3649:0.924024 3650:0.93303 3669:0.868036
89:0.814814 209:0.851165 374:0.843187 388:0.839775 451:0.856794 477:0.919955 563:0.948819 924:0.830869 1290:0.913115 1571:0.819817 1617:0.816194 1618:0.81774 1718:0.916245 1798:1.0381 2614:0.908573 2914:0.824912 3217:0.805814 3221:0.969334 3289:0.859973 3703:0.849172
333:1.38358 471:1.55509 472:1.44535 647:0.924656 729:0.835966 891:0.875745 961:0.959751 1004:0.939291 1011:0.86494 1025:0.866887 1093:0.925124 1170:1.06619 1247:0.849577 2013:0.873275 2197:0.869987 2435:0.838273 3070:0.950133 3212:0.862629 3404:0.866901 3438:0.84662
239:0.8928 265:0.958854 328:0.861626 503:0.846235 547:1.11445 568:0.980228 589:1.03107 657:0.922955 659:0.952316 670:0.99988 716:0.844519 886:0.948674 997:0.901797 1379:0.892269 1579:1.12774 1593:0.839634 1738:1.08281 2732:0.846371 2955:0.856346 3784:0.852314
11:1.19955 28:0.84224 29:0.965928 32:0.879642 41:1.04005 45:0.919705 46:1.03312 205:0.826718 230:0.818509 233:0.958848 324:0.83584 327:0.947057 400:0.902609 417:0.865465 449:0.83188 599:0.839276 768:0.841656 867:0.828325 1525:0.829174 2665:0.932002
99:0.885382 250:0.789877 428:0.792009 447:0.915035 462:1.05759 468:1.17751 505:0.839206 530:0.87788 531:0.80608 606:0.806082 714:0.818962 860:0.816089 863:0.845981 1042:0.852529 1175:0.822881 1286:0.847285 1462:0.799873 1464:0.804432 1965:0.852763 1993:0.819155
6:0.834642 195:0.820109 311:0.841349 312:0.93902 414:0.956526 630:0.992042 674:0.893368 687:0.871226 703:0.893933 710:1.14308 817:0.936719 870:0.878915 935:0.883798 1546:0.856718 1627:0.825999 1695:0.828849 1966:0.84985 2053:0.874566 2889:0.830556 3489:0.831987
494:1.03001 563:0.884084 967:0.896996 1329:0.962679 1511:0.863684 1600:1.10478 1857:1.03019 2153:1.4714 2215:0.925186 2367:1.22722 2534:0.871146 2594:0.861215 3189:0.954368 3292:1.43963 3313:1.02497 3349:0.860585 3460:0.860484 3466:0.911403 3840:1.01543 3895:0.866881
0:0.950248 90:0.84556 123:0.818761 164:0.952413 218:0.83873 309:1.03565 345:0.816813 363:0.901412 416:0.852998 481:0.892344 998:0.980424 1029:0.813272 1031:0.84278 1138:1.13306 1309:0.836463 2062:0.844986 2904:0.913706 2905:0.917907 2999:0.926858 3525:0.887352
17:1.40366 18:0.972648 20:0.840753 29:0.884412 46:1.39297 59:0.861224 72:1.38377 137:0.88354 252:0.868216 278:0.872582 279:1.44398 310:0.958784 314:1.39738 381:0.851933 501:0.97883 679:0.824417 741:0.871592 765:0.843594 1094:0.845203 2489:0.825164
164:1.33221 254:0.920431 397:0.898197 649:0.965305 1245:0.868251 1961:1.15815 2270:1.08301 2303:0.996435 2903:1.29758 2904:1.43757 2905:0.939474 2989:1.32572 2999:0.907876 3015:0.978647 3018:0.907889 3033:0.900288 3042:0.902087 3054:0.921152 3065:0.946434 3449:0.897762
251:0.845195 309:0.853465 373:1.19002 483:0.897256 868:0.85706 967:1.25287 998:0.912948 1048:0.876006 1172:0.892807 1292:0.949107 1519:0.930046 1613:0.992771 2285:0.906442 2914:0.873089 2983:0.89387 3130:0.896044 3187:0.873888 3192:1.08324 3333:0.875153 3391:0.914981
0:0.85716 53:0.859973 543:1.44405 545:0.916123 546:0.879881 590:0.99371 615:0.923846 743:0.927013 817:1.25248 895:0.908005 1028:1.0111 1056:0.854943 1076:1.10041 1077:0.889718 1095:0.863821 1124:0.856777 1153:0.894871 1678:1.03549 2126:0.854007 3541:0.877608
23:0.819955 28:0.790327 48:0.806232 72:0.844667 73:0.991416 76:0.875237 140:0.972158 414:0.832591 432:0.790654 817:0.828401 881:0.777635 1237:0.796482 1609:0.801731 1695:0.805462 1877:0.783193 2124:0.802411 2141:0.810145 2549:1.16903 2620:0.899134 3396:1.00964
26:0.975315 81:0.843667 454:0.913538 475:1.02527 515:1.02905 516:0.851097 519:0.845484 1087:0.917486 1335:0.86825 1439:0.865933 1958:0.888962 2079:0.97975 2162:0.975577 2206:0.851865 2237:0.929475 2268:0.953374 2314:0.831822 2553:0.841796 2712:0.912372 2926:0.84386
61:1.08923 62:1.27181 99:1.24987 103:0.899462 109:0.817263 197:0.963019 199:1.03927 247:0.88754 423:0.932071 516:0.817757 567:0.831019 648:0.843669 750:1.15196 792:0.90821 828:0.827687 922:0.835188 1192:0.838914 1583:0.87852 1831:0.871864 2199:0.875813
109:0.922354 506:0.89938 513:0.902247 629:1.48552 631:0.878575 657:1.24983 669:1.36911 671:0.879199 807:0.893331 826:1.23393 827:1.33264 839:0.86394 883:0.989833 939:0.964525 1093:0.860376 1238:1.01104 1499:0.896761 1649:1.0287 1651:0.876914 1688:0.856759
250:0.846826 437:1.06536 447:0.844596 449:0.850007 457:0.838336 462:1.01237 464:0.853995 468:0.877096 531:0.857719 654:0.846208 769:0.859287 1265:0.863175 1328:0.860834 1503:0.869503 1629:0.86942 1703:0.841064 1758:0.875239 1915:0.838399 1934:0.859487 1974:0.87618
93:0.909779 266:1.07113 323:0.864734 413:0.931776 504:0.946726 634:0.840956 663:0.896092 703:1.43864 707:0.887253 710:1.43131 711:1.34096 712:1.55722 820:0.855538 825:1.03275 919:0.872101 1169:0.976341 1403:0.91111 1404:0.922727 1434:0.869631 1435:0.854699
58:0.855556 105:0.838843 115:0.828722 156:0.85099 318:0.854963 357:0.909785 363:1.11714 386:0.941635 568:0.938888 577:0.999652 615:0.836977 735:0.879432 743:0.828952 895:0.863708 1411:0.871576 1448:0.852482 1482:0.91311 2600:0.867714 3100:0.829605 3379:0.953861
266:0.832441 450:0.879068 471:1.43839 472:1.12954 711:0.816352 784:0.87756 794:0.955668 1025:0.967617 1170:0.834897 1354:0.830221 1500:1.2122 1962:0.806842 2001:0.830159 2013:0.847478 2085:0.83164 2402:0.815166 2692:0.826721 2792:0.802814 2916:0.869632 3244:0.891841
105:0.965429 328:0.82124 357:0.822869 363:0.903745 540:0.820712 541:0.914636 549:0.849972 1042:0.839962 1095:0.984221 1205:0.821529 1215:0.864356 1221:0.867825 1231:0.863267 1457:0.862473 1482:0.843571 1541:0.825277 1571:0.921414 1640:0.84385 1949:0.83936 2600:0.843271
45:0.864111 239:1.0072 390:0.859165 391:1.39129 513:0.942515 547:0.837327 570:1.04108 634:1.2094 707:1.09376 710:0.875458 712:0.858735 718:1.24177 824:0.973614 1038:0.990599 1464:0.85046 1468:0.84675 1780:0.873732 1807:0.829447 2292:0.864882 2690:0.843535
0:1.43269 1:1.07652 36:0.932631 106:0.946214 154:1.28043 259:0.946324 296:1.24048 297:0.935861 302:0.921596 389:1.07121 390:0.927316 404:1.14128 405:0.945537 548:0.907322 558:1.00624 615:0.970452 854:1.04574 932:0.990866 1108:0.980154 2105:1.05881
4:1.08663 41:1.1394 124:0.785711 129:0.808528 170:0.79231 230:0.881129 250:0.792391 328:0.805572 694:0.81834 696:0.810238 734:0.834259 799:0.822019 992:1.00951 1014:0.866884 1047:0.851444 1140:1.14037 1152:0.792633 1547:0.878863 2059:0.822876 2387:0.788199
17:0.900184 72:1.30006 137:0.982124 139:1.16422 205:0.84825 278:1.2275 310:1.11349 313:0.829933 446:0.837788 536:0.909041 656:0.854543 741:0.945285 823:0.832042 2244:0.841595 2248:1.12254 2637:0.883292 2937:0.859489 2947:0.827158 3462:0.868323 3521:0.872319
