3865 3956
300:0.990035 415:1.09399 442:1.15079 487:0.846991 590:0.826339 631:0.787165 870:0.812382 897:0.820964 995:1.03408 1086:0.847616 1725:0.843251 1754:0.826147 1759:0.784352 1875:0.830335 1940:0.90453 2142:0.809802 2143:0.807654 2235:0.785926 2512:0.783733 2590:0.785097
4:0.887112 16:1.09923 41:1.10702 45:1.22848 63:1.04609 378:0.908168 564:1.1452 567:0.888245 582:0.880862 590:1.09118 655:0.946022 656:0.917436 671:1.03607 712:0.893291 821:0.931624 902:0.877231 1012:0.938817 1033:0.987509 1065:0.939665 1772:0.911161
429:0.815394 505:0.856289 563:1.15739 1128:0.915532 1138:1.35941 1564:0.902796 1835:0.838496 1881:1.53878 1883:0.838182 1900:0.819678 1921:0.914285 2055:1.04055 2370:0.926567 2596:0.825287 2684:0.872005 2689:0.927853 3272:1.13542 3323:0.855136 3365:0.981852 3450:0.944083
81:0.93985 250:0.860686 264:0.837493 328:1.37051 355:0.832427 397:0.952588 563:0.813934 611:0.900233 802:0.916169 867:0.967748 973:1.18312 1042:0.849033 1138:0.944478 1383:0.982663 1453:0.815129 1641:0.809434 1863:0.824189 1898:0.851512 1982:0.80332 2904:0.882696
81:0.921211 93:1.00323 167:0.890781 265:0.987431 266:1.3119 323:0.983087 570:0.890547 634:0.886506 703:1.3157 704:0.886046 710:1.18273 712:1.47195 716:0.900706 718:0.873683 719:0.945314 825:0.895656 1081:0.888214 1169:1.1175 1403:0.976331 1404:0.954224
7:0.987465 197:0.875431 327:0.93181 374:0.833267 591:0.836529 609:0.864198 852:0.833376 1495:0.934616 1519:1.06955 1537:0.946521 1613:0.844221 2826:0.863595 2942:1.22314 2985:0.856276 3130:1.31558 3131:0.839581 3435:0.876097 3474:1.05802 3530:0.852474 3778:1.04841
58:0.902606 81:0.966058 105:1.00782 328:1.33706 363:0.920068 364:1.0244 475:0.861836 524:0.963332 549:0.872183 577:0.939282 615:1.00441 799:0.879014 800:0.872662 886:0.874924 1164:0.889772 1269:0.847587 1547:0.844886 1640:0.827267 1641:0.824096 1671:0.871322
209:0.884881 309:1.01873 373:1.26307 374:0.860107 428:0.853154 456:1.07983 998:1.30265 1612:1.04166 1718:0.858498 2146:1.11663 2218:0.883826 2282:0.872712 2285:0.959849 2603:1.02612 2778:0.958636 2779:0.860644 2780:0.943951 2831:0.852742 2983:0.870802 3491:0.899802
93:0.817335 266:1.31944 391:0.983385 413:0.842001 504:0.885888 505:0.847746 563:0.812635 570:0.86191 703:1.27788 707:0.867356 710:1.22512 711:1.11092 712:1.55735 718:0.822137 719:0.942332 825:0.922097 1169:0.970575 1403:0.866029 1404:0.899187 1464:0.846673
333:1.15694 447:0.945222 450:0.900788 471:1.5622 472:1.23788 505:1.00265 647:0.904294 729:0.965164 783:0.8503 784:0.860314 961:1.02571 1011:1.00256 1170:0.892527 1328:0.992295 1449:0.845337 1470:0.925624 2029:0.883432 2069:0.853128 2197:0.88353 3212:0.971471
26:0.998542 44:0.907756 587:0.881223 1054:1.33782 1099:0.814869 1134:0.818997 1300:0.828503 1507:0.805374 1564:0.791153 1617:0.80398 1728:0.787123 2490:1.1756 2657:0.931141 3048:0.854934 3093:0.941887 3188:0.829888 3197:0.859526 3548:0.877431 3567:0.853272 3648:0.848413
8:0.907442 19:0.861264 31:0.870486 58:0.866871 66:0.965629 67:0.873393 88:1.11169 115:1.37544 116:1.06603 159:0.97908 251:0.85765 357:0.844475 508:0.904034 575:1.09359 617:0.837743 683:0.875095 688:0.844154 767:0.951418 768:0.982359 959:0.99085
7:0.800655 105:0.888889 315:0.79438 374:0.824168 375:0.82863 1474:0.804493 1493:0.89464 1513:0.83576 1519:0.83547 1609:0.792129 1718:0.832537 2144:0.848936 2285:0.856625 2784:0.85432 2860:0.79179 2868:0.82515 2942:0.906128 3199:0.795523 3289:0.802224 3629:0.800818
322:0.929084 415:1.10251 549:0.795273 663:0.940047 711:0.942355 1138:1.21825 1435:0.813084 1690:0.981437 1826:0.953941 1916:1.06605 1917:1.08423 1926:0.818773 1927:0.801581 2186:0.846665 2379:0.814691 2782:0.86277 2783:0.975495 2898:0.807042 3259:0.832129 3457:0.794774
0:1.14833 1:1.10713 5:0.858267 58:0.926215 79:1.16952 80:0.883488 81:0.916095 105:0.870443 154:0.90615 303:0.872938 357:0.865275 363:0.99384 558:0.857359 563:0.910644 615:1.15112 1190:0.917309 1223:0.866987 1372:0.920286 1394:0.850537 1411:0.878457
167:0.914638 294:0.94508 333:1.01238 403:0.917519 630:0.852084 663:0.942041 703:0.915982 710:1.0124 712:0.915574 824:1.22508 1169:1.03025 1404:0.833953 1434:1.42353 1435:0.919579 1465:0.969167 1553:0.844804 1646:0.899929 1696:0.82648 1754:1.11474 1917:0.857254
125:0.855853 596:0.899322 703:0.837647 802:0.829676 935:0.853226 1117:1.0329 1197:0.865553 1453:0.824683 1486:0.893451 1771:0.909552 1839:0.849127 1842:0.901623 1884:0.849957 1906:0.945422 1955:1.26551 1981:0.853928 1982:1.03685 2384:0.847611 2420:0.820108 3169:0.866456
99:0.807244 120:0.834287 178:0.819145 191:1.21291 195:1.49851 219:0.797639 229:0.802469 243:0.92988 254:1.215 325:0.970528 397:0.898776 607:0.986564 777:1.06018 778:1.40677 977:0.901283 1402:0.839683 1464:0.855949 1500:0.814433 2257:1.5316 2451:1.33886
169:0.819662 361:0.921958 447:0.958793 462:0.889691 463:0.869436 464:0.942939 468:1.06641 505:0.822296 530:0.910973 531:0.920739 532:0.829457 638:0.909145 737:0.890166 920:0.835302 1160:0.90742 1211:0.821145 1265:1.02985 1305:0.827501 1855:0.8932 1993:0.868674
103:0.794344 185:0.839158 203:1.41424 262:0.802201 388:0.820898 397:0.795934 415:1.0545 419:1.46031 762:0.793787 771:0.888891 1152:0.874412 1811:0.795645 1813:0.833475 1898:1.39464 1901:0.810012 1973:0.806466 2217:0.800013 2261:1.25104 2653:0.812746 2813:1.05132
98:1.01135 99:0.927161 119:0.889523 120:1.15944 147:0.878571 191:1.36951 195:1.12146 229:0.938979 247:1.01406 325:0.913459 607:1.33932 777:1.33804 778:1.32186 977:1.40603 1301:0.901928 1402:0.921736 1732:0.920844 2257:1.00754 2451:1.09551 2595:0.903952
4:1.15658 48:0.895317 98:1.20618 146:0.909318 147:0.840175 158:0.83128 162:1.00222 224:1.04049 226:0.880552 228:0.970448 243:0.870481 248:0.913837 269:0.982335 288:0.8727 417:0.923025 462:0.865176 777:0.847347 778:0.853551 1301:1.12013 1724:0.919188
0:0.918072 508:0.951075 561:0.832339 576:0.852359 709:0.823062 756:0.85528 817:0.811976 858:0.938409 901:0.922732 902:0.88974 1003:0.886615 1005:0.922972 1193:0.906249 1304:0.809454 1350:0.83505 1556:0.916993 1833:0.886007 2064:0.804942 2132:0.872062 2448:0.941655
62:0.95828 110:0.982745 384:0.864491 423:1.28576 460:0.845244 461:0.867835 465:0.848275 471:0.831849 618:0.855833 647:0.928956 648:1.14488 738:0.864872 739:0.82177 789:0.931348 812:0.848769 1034:1.04363 1036:0.877266 2136:0.861199 2607:0.87016 3215:0.882473
414:0.84994 421:0.858801 463:0.930845 464:0.918935 584:0.913184 597:0.858178 630:1.24496 668:0.81943 703:1.21084 710:0.843802 781:0.887313 870:1.0388 952:0.877054 1324:0.830127 1387:1.26324 1465:0.829237 2421:0.806168 2565:0.814897 2631:0.898482 3870:0.915905
36:0.845622 37:0.804179 58:0.814666 157:0.847905 178:0.789611 1225:0.802474 1332:0.802183 1623:0.887424 1624:0.992625 2144:0.817553 2176:0.812964 2986:0.909092 3102:0.859701 3133:0.914597 3152:0.870042 3201:1.05686 3373:0.799468 3374:0.821678 3388:0.820617 3440:0.79068
13:1.03294 23:0.787292 64:0.87892 137:0.818395 240:0.829512 253:0.813563 275:0.887603 292:1.05322 293:0.870685 314:0.861789 569:1.12742 673:1.1825 674:1.07968 1294:0.785768 1525:0.786327 1557:0.795323 1695:0.790142 1929:1.14803 2441:0.807759 2720:1.02737
53:0.930393 265:1.22014 266:0.927336 286:0.96406 543:0.831354 547:1.05489 629:0.934211 634:0.854801 664:0.932676 665:0.85654 668:0.989612 705:0.84449 716:1.21903 946:0.833225 1017:0.838148 1246:0.834096 1336:0.834455 1337:0.868587 1437:0.948136 2857:0.855377
4:1.52841 8:0.895617 70:0.97365 132:0.910648 133:1.00384 170:0.923412 222:0.882701 268:0.9119 444:1.09655 445:1.30053 633:0.934142 671:0.887038 871:0.891119 882:0.914774 883:0.98517 986:0.902056 987:0.900495 1065:0.996027 1395:0.957581 1436:0.902404
166:0.929711 167:0.904347 183:1.01224 227:1.03036 286:1.13885 289:1.48034 321:0.829507 322:1.01901 398:0.88707 414:0.935621 415:0.89193 416:1.0821 630:0.915689 674:0.834906 817:0.834957 870:0.989107 2473:0.826468 2889:1.51686 3067:0.90263 3868:0.890018
161:0.827631 212:0.929955 213:0.814954 275:1.49855 279:0.87766 636:0.95814 669:0.825724 673:0.874572 757:0.845576 1295:0.83597 1471:0.912299 1499:0.819651 1688:0.922139 1806:0.875594 2229:0.943509 2281:0.860843 2441:0.90507 2748:0.955779 3208:0.801467 3426:0.795177
46:0.814288 82:0.858945 103:0.947744 203:0.91199 254:1.03632 264:0.827688 283:0.831953 310:0.898938 355:0.893379 388:0.824464 397:1.2192 419:1.22069 562:1.14519 678:0.909497 935:0.900981 1486:0.829877 1785:1.00954 1898:1.12106 2261:0.966752 2813:0.812919
333:1.47847 450:0.888556 471:1.55399 472:1.49383 505:0.917264 647:1.1061 729:0.846442 891:0.861679 961:1.08718 1004:0.859406 1011:0.965445 1170:1.07169 1234:0.896592 1328:0.977011 2197:0.858696 2276:0.891478 2433:0.919122 3212:0.965132 3326:0.84447 3579:0.852056
124:0.824695 328:0.871249 481:1.35688 524:0.874501 799:0.878734 1047:0.9883 1140:0.951039 1246:0.854228 1318:0.891434 1447:1.42015 1562:1.39309 1563:1.39559 1788:0.993961 1882:1.386 2111:0.860205 2751:0.822915 2934:0.841813 3668:0.891243 3724:0.925812 3799:0.823911
286:1.49609 391:0.979975 543:1.08578 590:1.21371 630:1.54324 707:0.952795 709:0.871401 781:0.954174 806:0.94627 817:1.18385 822:1.0011 823:0.872723 870:1.09965 1017:0.988759 1038:0.926014 1066:0.892311 1090:0.922813 2035:0.906517 2510:0.979458 3623:0.967739
110:1.00965 154:1.14037 296:0.878151 404:0.839708 423:0.837062 529:1.17341 619:0.832922 726:1.02384 739:0.856574 752:0.864004 753:0.945413 828:0.934381 922:0.936903 978:0.98726 1198:0.90739 1199:0.905029 1272:0.893867 1331:0.851085 1659:0.891547 3902:0.833599
0:0.885314 302:0.886962 391:1.61481 487:0.903408 543:0.873946 547:0.979024 590:1.34537 628:0.905911 630:0.986443 634:1.16366 707:0.917156 710:1.10088 718:0.967523 781:0.922164 824:1.33529 1006:0.903166 1038:1.00023 1397:0.911684 1582:0.903341 2690:0.886916
81:0.845348 141:0.846965 156:0.841716 479:1.0616 532:0.812562 551:0.814469 557:0.828639 734:0.900664 814:0.830494 1040:1.03222 1041:1.17835 1243:0.811355 1274:0.949043 1276:0.815491 1332:1.10533 1413:0.89315 1541:0.829922 1739:0.825989 1894:0.830963 2138:0.809019
21:0.916155 23:0.935427 24:0.849106 29:1.29329 32:0.867338 41:0.805675 48:0.816259 50:0.900839 84:0.794767 140:0.824477 173:0.871064 220:0.927998 238:1.02168 244:0.850619 264:0.850863 279:0.79989 605:1.43545 616:0.900674 952:0.858252 1396:0.95849
99:0.838236 103:0.947315 380:0.968387 397:0.795406 420:1.01092 429:0.824342 471:1.26428 472:0.926876 551:0.922616 795:0.900773 1431:0.832151 1453:0.863395 1463:0.890409 1644:0.82845 1921:0.923624 2276:0.990888 2303:0.811722 2557:0.854084 2792:0.919119 3116:0.796225
4:0.939532 10:0.841524 11:1.09419 21:0.860264 22:0.840105 23:1.35699 27:1.20097 29:1.00131 30:0.869892 48:1.13609 50:0.84069 220:0.934838 238:1.22308 244:0.854347 289:0.999764 319:1.0516 573:0.837993 583:0.914726 881:1.11395 1300:1.16116
45:0.864236 72:0.987954 230:1.13812 239:1.09027 310:1.1802 328:0.845293 388:0.999605 611:1.29541 622:0.882226 659:1.1772 718:0.822294 802:0.846841 952:1.01581 973:1.56851 1117:0.855775 1281:0.927857 1326:0.888295 1375:0.842143 2490:0.824801 2832:0.825626
4:0.916485 232:0.886944 255:0.849157 268:0.878755 400:0.883836 462:0.859684 463:1.16386 464:1.2108 468:0.856304 530:0.876036 618:0.822469 860:0.836254 908:0.843457 1295:0.815904 1500:0.954964 2069:0.823703 2179:0.827972 2180:0.913905 2578:0.856864 3739:0.808895
4:0.777654 88:0.782532 98:0.99206 101:0.787455 146:0.817496 248:0.811117 269:0.848032 332:0.849252 333:1.20082 371:0.813098 387:0.807564 459:0.836143 460:0.92138 778:0.781844 922:0.871504 1286:0.841922 1394:0.780538 1724:0.777712 2313:0.826928 2496:0.872979
25:0.856459 37:0.911601 43:0.833564 44:0.871609 64:0.942842 81:0.820564 141:0.863603 230:0.949889 274:1.03932 279:0.905874 310:0.918172 327:0.854677 501:0.820799 595:0.89665 992:0.854938 1094:0.825383 1803:0.813455 2500:0.827531 3188:0.826659 3711:0.824387
39:0.826902 77:0.823243 119:1.22173 120:0.881554 178:0.985124 191:1.11696 195:1.14936 219:1.09957 229:0.896583 607:0.938098 670:0.835644 977:1.34765 1402:0.962818 1732:1.02225 2060:0.816805 2495:1.10208 2727:0.815783 3147:0.821012 3259:0.831963 3490:0.832516
125:0.811389 149:1.08269 181:1.36183 182:1.25443 416:0.852108 497:0.812076 591:0.877851 597:0.81184 610:1.00635 622:0.871885 802:0.887859 973:0.906077 1281:0.796522 1349:0.997969 1552:1.00459 1644:0.826996 1781:0.920491 2210:1.07667 2679:0.805975 2720:0.834446
16:0.84009 63:0.967855 109:0.989254 133:0.848502 199:0.865337 378:0.86123 444:0.933438 564:1.34203 567:1.06802 590:1.12726 602:0.845705 655:1.25176 671:0.911022 852:1.10506 903:0.848396 996:0.95055 1000:0.894944 1033:0.96612 1065:0.980496 1079:0.845064
421:0.978245 503:0.861162 626:1.58107 662:0.96316 664:0.948694 704:1.50508 705:1.39262 709:0.841985 815:0.941829 816:0.822516 837:0.935802 838:0.82895 864:0.839444 1081:0.984621 1169:0.838628 1544:0.888373 1656:1.08968 2385:0.900187 2633:0.824266 3347:0.971617
92:0.856438 161:1.05082 275:1.50041 286:0.838654 433:0.962492 636:0.832085 1039:0.92751 1196:0.887667 1632:0.925579 1688:0.858543 1806:0.949005 2281:0.897391 2421:0.920819 2441:0.869207 2748:0.841866 2937:0.842253 3091:0.849026 3207:0.893343 3305:0.900872 3430:0.846425
25:0.823999 49:0.864753 383:0.856068 437:1.38851 668:0.833376 1203:0.834167 1344:0.867291 1503:0.936018 1510:0.838955 1736:0.886581 1758:0.847744 1759:1.17122 1874:0.916159 1890:0.943572 1894:0.840192 1945:0.890314 1974:0.857915 2121:0.842249 2298:0.833515 2316:0.84085
494:1.42454 563:0.993012 1130:0.897461 1229:0.828035 1287:0.82342 1296:0.878782 1299:0.854491 1329:1.33395 1600:1.09275 1748:0.851087 1857:0.952713 2153:0.893484 2367:0.953733 2909:1.02549 3292:1.32835 3344:0.879171 3372:0.829174 3466:0.820839 3678:0.863733 3840:0.870818
14:0.816041 103:1.16403 369:0.820468 551:0.908577 610:1.24997 630:0.956381 886:1.27251 921:0.878937 973:0.905126 1040:0.884664 1117:0.859857 1322:0.836111 1349:0.817025 1391:0.879615 1432:1.00327 1903:0.815152 1919:0.794301 2301:0.81258 3665:0.968044 3756:0.878494
11:0.921788 82:0.824777 99:1.02361 100:1.14315 239:1.23186 327:0.82885 398:0.852394 421:0.838862 503:1.15541 583:0.864986 611:1.01688 622:1.14259 659:1.10641 843:0.845612 952:0.871013 973:0.97092 1431:0.844322 1525:0.849942 2333:0.868188 3234:0.827581
81:0.869604 123:0.883918 322:0.854733 328:1.1471 415:0.831721 420:0.882474 611:1.06122 612:0.834362 802:1.12303 867:0.968227 972:0.848496 973:1.26076 1117:0.844083 1138:1.07378 1376:0.852449 1383:0.925219 1430:0.973482 1918:0.873914 2442:0.799006 2543:0.799722
44:0.822777 92:0.979688 161:0.896106 387:0.856887 479:1.01212 501:0.875289 865:0.898683 1039:0.993001 1040:1.13773 1041:1.10719 1155:0.943149 1156:0.933647 1157:0.885882 1274:0.858874 1363:0.816928 1541:0.834921 1653:0.822852 1654:0.817252 1655:0.834235 2087:0.891376
82:1.17744 90:0.810934 105:1.06748 168:0.847512 209:0.82409 217:1.44106 264:0.872874 343:0.839837 363:1.11997 429:0.807991 779:0.87892 990:0.813343 998:0.849696 1138:0.805366 1273:0.845097 1300:0.813317 3575:0.839722 3649:0.923435 3650:0.932413 3669:0.868574
89:0.816445 209:0.848628 374:0.842421 388:0.842838 451:0.860168 477:0.921417 563:0.944687 924:0.827694 1290:0.913954 1571:0.820913 1617:0.814716 1618:0.816595 1718:0.913636 1798:1.03804 2614:0.907517 2914:0.822646 3217:0.805798 3221:0.969442 3289:0.860624 3703:0.848149
333:1.38542 471:1.55593 472:1.44845 647:0.926013 729:0.836468 891:0.873122 961:0.965037 1004:0.93931 1011:0.864204 1025:0.865553 1093:0.922795 1170:1.07024 1247:0.848643 2013:0.873733 2197:0.869917 2435:0.83811 3070:0.950949 3212:0.862008 3404:0.866191 3438:0.845158
239:0.89908 265:0.960131 328:0.862063 503:0.843884 547:1.12223 568:0.983608 589:1.02398 657:0.9252 659:0.95176 670:1.00153 716:0.843069 886:0.95046 997:0.899321 1379:0.890527 1579:1.12906 1593:0.840806 1738:1.08432 2732:0.847247 2955:0.853873 3784:0.85238
11:1.19953 28:0.839633 29:0.967474 32:0.876828 41:1.04041 45:0.919582 46:1.03597 205:0.829286 230:0.82158 233:0.955222 324:0.82816 327:0.951714 400:0.902582 417:0.860784 449:0.831469 599:0.839143 768:0.84231 867:0.829181 1525:0.828892 2665:0.931978
99:0.882193 250:0.791178 428:0.788598 447:0.925908 462:1.06254 468:1.18282 505:0.837662 530:0.876731 531:0.807177 606:0.807973 714:0.823659 860:0.820892 863:0.848964 1042:0.855162 1175:0.82253 1286:0.850402 1462:0.80034 1464:0.799727 1965:0.853962 1993:0.822044
6:0.834071 195:0.820581 311:0.8413 312:0.93808 414:0.959151 630:0.996829 674:0.890233 687:0.871171 703:0.895319 710:1.1498 817:0.940048 870:0.87882 935:0.887638 1546:0.85691 1627:0.825884 1695:0.830023 1966:0.849059 2053:0.875736 2889:0.829598 3489:0.829633
494:1.03121 563:0.886284 967:0.89779 1298:0.860708 1329:0.96443 1511:0.864368 1600:1.10502 1857:1.02908 2153:1.47641 2215:0.925586 2367:1.22903 2534:0.870985 2594:0.860804 3189:0.956023 3292:1.44291 3313:1.02466 3349:0.861124 3466:0.909887 3840:1.01531 3895:0.867721
0:0.952479 90:0.844446 123:0.818155 164:0.951374 218:0.839277 309:1.04042 345:0.817576 363:0.901003 384:0.815536 416:0.858031 481:0.893383 998:0.985669 1031:0.845574 1138:1.1338 1309:0.835767 2062:0.839787 2904:0.910208 2905:0.919149 2999:0.929295 3525:0.885455
17:1.40536 18:0.975725 20:0.840024 29:0.890156 46:1.39396 59:0.861587 72:1.3909 137:0.883045 252:0.869451 278:0.872613 279:1.44522 310:0.954997 314:1.40264 381:0.853803 501:0.980864 679:0.822652 741:0.874643 765:0.844817 1094:0.845235 2489:0.824769
164:1.33627 254:0.922329 397:0.902251 649:0.968511 1245:0.870851 1961:1.16277 2270:1.08306 2303:0.999465 2903:1.30032 2904:1.44201 2905:0.941966 2989:1.32998 2999:0.907979 3015:0.980728 3018:0.908022 3033:0.900955 3042:0.902886 3054:0.920981 3065:0.945429 3449:0.898579
251:0.845485 309:0.855861 373:1.19205 483:0.89574 868:0.858245 967:1.25244 998:0.915508 1048:0.876871 1172:0.894158 1292:0.946634 1519:0.927841 1613:0.992676 2285:0.908056 2914:0.873558 2983:0.894607 3130:0.896932 3187:0.873164 3192:1.08542 3333:0.874663 3391:0.915735
0:0.860082 53:0.863736 543:1.44605 545:0.91659 546:0.879251 590:0.994089 615:0.928996 743:0.929026 817:1.2518 895:0.910919 1028:1.0138 1056:0.853024 1076:1.09989 1077:0.888909 1095:0.864993 1124:0.855104 1153:0.89238 1678:1.03647 2126:0.853236 3541:0.878124
23:0.820437 28:0.78452 48:0.804925 72:0.851909 73:0.993677 76:0.881684 140:0.965829 414:0.836184 432:0.78716 817:0.821701 881:0.779676 1237:0.792501 1609:0.799848 1695:0.801731 1877:0.781043 2124:0.800915 2141:0.813227 2549:1.1745 2620:0.89782 3396:1.00966
26:0.977657 81:0.841054 454:0.913938 475:1.02687 515:1.03138 516:0.852168 519:0.843331 1087:0.91822 1335:0.867512 1439:0.864957 1958:0.890808 2079:0.983209 2162:0.977843 2206:0.851234 2237:0.930663 2268:0.953857 2314:0.831862 2553:0.844341 2712:0.911822 2926:0.840686
61:1.0899 62:1.27736 99:1.25106 103:0.906538 109:0.8177 197:0.967299 199:1.03966 247:0.890169 423:0.932911 567:0.836179 648:0.843183 750:1.15314 792:0.908505 811:0.817643 828:0.824918 922:0.833198 1192:0.839014 1583:0.880572 1831:0.870367 2199:0.87727
109:0.923711 506:0.899836 513:0.903841 629:1.48636 631:0.879387 657:1.25463 669:1.37364 671:0.875961 807:0.893268 826:1.23729 827:1.33561 839:0.865422 883:0.989512 939:0.965224 1093:0.861269 1238:1.01392 1499:0.895657 1649:1.02975 1651:0.877624 1688:0.857364
250:0.845019 437:1.06438 446:0.836833 447:0.850022 449:0.851111 457:0.834861 462:1.01946 464:0.854568 468:0.878959 531:0.858473 654:0.844956 769:0.860601 1265:0.864243 1328:0.861333 1503:0.869406 1629:0.869816 1703:0.844021 1758:0.877944 1934:0.857607 1974:0.87784
93:0.909801 266:1.07221 323:0.864019 413:0.931425 504:0.949787 634:0.838116 663:0.896616 703:1.44231 707:0.887272 710:1.43501 711:1.34552 712:1.56014 820:0.854376 825:1.03349 919:0.874973 1169:0.978948 1403:0.910471 1404:0.923704 1434:0.870028 1435:0.855693
58:0.854703 105:0.834852 115:0.829792 156:0.853535 318:0.85533 357:0.90766 363:1.12005 386:0.944152 568:0.941262 577:1.00269 615:0.839192 735:0.880494 895:0.864223 1411:0.870489 1448:0.853368 1482:0.912416 1671:0.830687 2600:0.866904 3100:0.829622 3379:0.953423
266:0.832971 450:0.877375 471:1.44039 472:1.13552 505:0.805195 711:0.818218 784:0.878415 794:0.956491 1025:0.965712 1170:0.83779 1354:0.831623 1500:1.20883 1962:0.804774 2001:0.829848 2013:0.844763 2085:0.832685 2402:0.813474 2692:0.825726 2916:0.871071 3244:0.891167
105:0.96609 328:0.821396 357:0.826112 363:0.908496 540:0.81956 541:0.914006 549:0.847245 1042:0.841358 1095:0.98529 1205:0.820015 1215:0.864152 1221:0.867321 1231:0.860097 1457:0.860984 1482:0.844299 1541:0.826784 1571:0.923533 1640:0.841893 1949:0.838086 2600:0.842175
45:0.866694 239:1.00861 390:0.85786 391:1.39409 513:0.940858 547:0.836729 570:1.04289 634:1.20767 707:1.09132 710:0.874104 712:0.858615 718:1.24768 824:0.975812 1038:0.990963 1464:0.854547 1468:0.847266 1780:0.873643 1807:0.827928 2292:0.862718 2690:0.8432
0:1.43807 1:1.08155 36:0.936191 106:0.945853 154:1.28279 259:0.947392 296:1.2425 297:0.935738 302:0.920992 389:1.06874 390:0.925037 404:1.14503 405:0.94752 548:0.908066 558:1.00684 615:0.973134 854:1.04661 932:0.991546 1108:0.982554 2105:1.0591
4:1.09134 41:1.13811 129:0.807128 170:0.78867 230:0.88137 250:0.788706 328:0.806268 694:0.817672 696:0.811729 734:0.83399 799:0.824557 992:1.01036 1014:0.866111 1047:0.854383 1136:0.786559 1140:1.14121 1152:0.793207 1547:0.877436 2059:0.821465 2387:0.789586
17:0.899744 72:1.30287 137:0.98283 139:1.16867 205:0.847931 278:1.23346 310:1.11401 313:0.828505 446:0.836404 536:0.905909 656:0.853713 741:0.945992 823:0.8338 2244:0.840435 2248:1.1253 2637:0.88464 2937:0.859048 2947:0.82674 3462:0.869552 3521:0.872078
